date,journalist,link,selected_by_day,tweet
10/15/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522388962728747009,,"L'avocat de #Magnotta montre au jury cette affiche de Casablanca, trouvée dans les ordures et vue dans la vidéo. La dépose en preuve."
10/15/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522388868797313024,,"Prévost parle maintenant de l'affiche du film Casablanca, qui présente tache de sang avec profil génétique de Lin Jun. #Magnotta"
10/15/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522387596715237377,,"Me Leclair présente la bouteille au jury, la dépose en preuve, comme il l'a souvent fait depuis début du procès #Magnotta"
10/15/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522387090282414084,,"Le profil génétique de Lin a été trouvé sur le goulot de la bouteille, dit Prévost. Pourrait être de la salive, mais pas certain. #Magnotta"
10/15/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522386594704392193,,"Prévost exhibe bouteille de vin trouvée dans ordures, aperçue dans vidéo. Selon Couronne, elle a servi à infliger sévices à Lin #Magnotta"
10/15/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522385437458173952,,"Prévost a vu vidéo filmée par #Magnotta avant d'entrer dans l'appart 30 mai 2012. Puis, une 2e fois pour s'attarder au drap, à la douillette"
10/15/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522384903900774400,,"Snr ce, l'avocat de #Magnotta, Luc Leclair, entreprend son contre-interrogatoire de la biologiste judiciaire Jacinthe Prévost"
10/15/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522384690981117954,,Prėvost souligne aussi à la demande de la Couronne qu'aucune trace du sperme de Lin Jun n'a été retrouvée. #Magnotta
10/15/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522384413607612416,,"Prévost revient sur le fait qu'un pulvérisateur de poivre de Cayenne a été retrouvé dans l'appart. de #Magnotta. Pas expertisé, selon elle."
10/15/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522384140982046720,,Juge Cournoyer annonce au jury qu'il y aura pause de 11h à 14h30 lundi. Possible aussi qu'il soit appelé à siéger vendredi 24 oct #Magnotta
10/15/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522383266578698240,,Procès #Magnotta reprend après nouvelles discussions hors jury. La biologiste judiciaire Jacinthe Prévost est à la barre des témoins.
10/15/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/522463451902648321,,Mais elle est incapable de dire la concentration de temazepam dans le vin #Magnotta
10/15/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/522462724295753728,,La toxicologue a trouvé la présence de Temazepam dans la bouteille de vin saisie dans les ordures chez #Magnotta
10/15/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/522460543081533440,,Les substances combinées voient leurs effets s'additionner et la personne qui en consomme sera davantage affaiblie #Magnotta
10/15/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/522460036032110592,,"Les deux substances trouvées chez Lin Jun, ralentissent les fonctions mentales et physiques, dit la toxico #Magnotta"
10/15/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/522453481953976320,1,La toxicologue jud dit que la victime avait du temazepam (somnifère) et de la diphénhydramine (antihistaminique )ds l'organisme. #Magnotta
10/15/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/522398292605677568,,Le contre interrogatoire la biologiste judiciaire n'apporte rien de neuf. Pour le moment. #Magnotta
10/15/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/522387561143361536,,Procès #Magnotta : la défense entame le contre-interrogatoire de la biologiste judiciaire Jacinthe Prévost
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522865753956298752,,"Radio-Canada a obtenu des images inédites des évènements qui ont mené à la mort d'Alain Magloire en février dernier <a href=""http://t.co/mGU5eUkfOY"" target=""_blank"">https://t.co/mGU5eUkfOY</a>"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522838786858688512,,"Fin du contre-interrogatoire de Nadine Paoliello. Prochain témoin ne sera entendu que demain, 9h30. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522834369539358721,,"La vidéo présentée est la seule que la police a encore, dit Paoliello.  3 autres vidéos étaient sur un disque dur qui a «crashé» #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522833695887994881,,Me Leclair croit que True Faith était une chanson entendue dans la série Queer as Folk. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522833302672408576,,Me Leclair commence par interroger la policière sur l'année de publication de True Faith... #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522832939218792449,,Fin de l'interrogatoire principal. L'avocat de #Magnotta contre-interroge la policière Paoliello.
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522832664290930688,,Paoliello indique que la chanson entendue sur la vidéo est True Faith de New Order. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522832342977888256,,Procès #Magnotta reprend avec la suite de l'interrogatoire de la policière Nadine Paoliello du SPVM par la Couronne.
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522823668175343617,,#Magnotta ne regarde pas la vidéo depuis sa cage de verre. Regarde le sol. Vidéo terminée. Juge décrète la pause.
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522822334747783169,,Les 14 jurés semblent impassibles en regardant la vidéo. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522821051118813184,,"Soyez prévenus, je ne décrirai aucune scène de profanation de cadavre. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522820877747236865,1,On regarde maintenant la vidéo. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522820731558985728,,"Le propriétaire du second site gore qui avait mis vidéo en ligne, à Edmonton, ne collaborait pas avec la police, précise Paoliello #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522820444567900160,,Vidéo sur You Tube avait 27 secondes de plus que les autres. Paoliello n'a pas vérifié ce qu'elle contenait de plus. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522820212597735424,,Google a refusé de donner infos supplémentaires sur la personne qui avait mis vidéo en ligne. Exigeait mandat international... #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522819980254265345,,Demande faite à Google le 1er juin; réponse des avocats le 4 juin. La vidéo avait été retirée. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522819609154834432,,Paoliello a demandé à Google de retirer la vidéo sur You Tube. Voulait savoir aussi qui l'avait téléversée. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522819408297988096,,Vidéo sur You Tube aurait été mise en ligne le 25 mai si l'on en croit le procureur de la Couronne. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522819036984647680,,"Paoliello explique que la vidéo avait aussi été téléversée sur You Tube, mais en mode privé. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522815924840452097,,Le site acceptait de retirer la vidéo et donnait des infos sur un individu qui l'avait trouvée. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522815628294754306,,Paoliello a envoyé courriel au 3e site gore qui diffusait la vidéo le 31 mai 2012. A eu réponse d'un avocat le lendemain #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522814726813024256,,"Procès #Magnotta reprend, après pause consécutive à une objection de son avocat, Luc Leclair."
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522812554247421953,,Nouvelle suspension de l'audience. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522812070946144257,,"Procès #Magnotta reprend. Toujours à la barre: Nadine Paoliello, policière de la section des crimes technologiques du SPVM."
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522811486306316288,,Salle débordement presque pleine (environ 50 personnes). Beaucoup de curieux intéressés à voir la vidéo filmée par #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522809883364962304,,Le constable assigné à la salle de débordement prévient le public de ne pas hésiter à sortir au besoin... #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522787156704907264,,"Sur ce, pause du midi. De retour à 14h pour suite du procès #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522787036093501440,,"Paoliello a contacté webmestre de ce 3e site pour savoir qui avait téléchargé la vidéo, et quand. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522786755985297408,,La vidéo était aussi sur un 3e site «gore». Paoliello s'en est rendue compte en raison d'un tatouage numérique sur vidéo #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522785993267888128,,"Finalement, adresse IP de Capt Fly Scratch le plaçait en Australie, selon Paoliello. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522785240910409728,,"Hébergeur a fourni lien vers la vidéo, adresses IP de connexion au compte de Capt Fly Scratch. Pas d'IP du téléchargement. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522784299981221888,,"Paoliello lui a alors demandé adresse IP, l'heure du téléchargement, etc. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522784077729243136,,"30 mai 2012: le webmestre d'un site avait répondu, demandait plus d'infos, était prêt à collaborer, dit Paoliello. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522783628657704960,,"Des vérifications ont ensuite été faites sur des réseaux sociaux, dont Facebook, avec nom de Magnotta, dit Paoliello #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522782788811255808,,"La vidéo avait été téléchargée le 27 mai 2012, dit Paoliello. Heure n'était pas indiquée. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522782454365827072,,Paoliello a contacté des fournisseurs en leur donnant adresse IP afin de retrouver adresse physique de celui qui avait mis vidéos #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522781772241969152,,Paoliello dit que les vidéos avaient été mises en ligne par Captain Fly Scratch. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522781485603229696,,"Paoliello a utilisé moteurs de recherche spécialisés pour trouver «hébergeurs». Donnent nom du proprio, adresse du serveur, etc. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522781058132344833,,Paoliello explique qu'elle voulait retracer auteur de la vidéo et contacter les «hébergeurs» pour qu'il la retire. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522780855744606208,,"Un collègue de Paoliello avait fait copie de la vidéo sur clé USB, qu'elle a sauvegardée sur serveur du SPVM. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522780402558468096,,"Vidéo durait 10 min. 22 sec. sur les 2 sites. Semblait être la même vidéo, qu'elle décrit. On la verra + tard, dit la Couronne. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522779998294646784,,Paoliello ne connaissait pas les deux sites «gore» qui hébergeaient la vidéo. Elle explique leur fonctionnement. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522779750696501248,,"Paoliello a reçu cette demande des enquêteurs le 29 mai 2012, vers 20h. Après un courriel d'Ottawa reçu par SPVM. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522779417534144512,,"Paoliello dit avoir aidé les enquêteurs à sauvegarder la vidéo filmée par #Magnotta. Était sur deux sites, sous deux titres"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522779128257605632,,"Paoliello explique aux jurés que la section des crimes technologiques aide enquêteurs dans dossiers avec Internet, etc. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522778217829371905,,Problème de traduction réglé. Témoignage de Nadine Paoliello de la section des crimes technologiques du SPVM reprend #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522776670978449408,,Nouveau problème avec la traduction dans la salle d'audience. Pause. Jury quitte la salle. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522776477205819392,,"Fin du contre-interro. de Lee. Couronne appelle à la barre Nadine Paoliello, de la section des crimes technologiques SPVM. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522775597953863681,,Les 4 boîtes postales que #Magnotta s'est fait rembourser avant 14h le 25 mai 2012 avaient été achetées env. 4h plus tôt.
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522774625986813952,,"Procès #Magnotta reprend. Me Leclair va contre-interroger Tomokazu Lee, qui a reçu deux colis de l'accusé le 25 mai 2012."
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522764747603976192,,Fin de l'interrogatoire principal de Lee. Pause matinale. On revient pour contre-interro vers 11h20. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522764447627374593,,Lee n'a vu aucune différence dans l'apparence de #Magnotta entre le pm et la soirée. Rien de particulier dans son attitude.
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522762396755300352,,"#Magnotta avait sa facture pour le remboursement des 4 boîtes postales, dit Lee. Il en avait acheté 5."
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522761897356300289,,"#Magnotta s'exprimait en anglais. Échange minimal, dit Lee. Il avait pris ses coordonnées pour le remboursement."
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522761613288673280,,Lee a rencontré #Magnotta 2 fois ce jour-là. Il était venu en pm pour se faire rembourser 4 boîtes. En avait acheté des + grosses.
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522760681503088640,,"Couronne appelle maintenant à la barre Tomokazu Lee, le commis du comptoir postal qui a servi #Magnotta le 25 mai 2012."
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522760333816246272,,Fin du contre-interro de René Tremblay. #Magnotta
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522760050335834112,,"Extrait: «M. #Magnotta attend» «Oui» «Et là, il attend toujours?» «Oui» Passionnant."
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522758120968572928,,"On regarde les vidéos de nouveau. Me Leclair pose diverses questions sur l'apparence de #Magnotta, l'aménagement du PJC..."
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522755997795102720,,"Problème de traduction réglé. On poursuit avec le contre-interro de René Tremblay, ass.-gérant d'un PJC d'où #Magnotta a envoyé deux colis"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522753434886610944,,"Oups, problème de traduction dans la salle d'audience. Juge décrète courte pause, le temps de régler le problème. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522753199447740416,,"Fin de l'interrogatoire principal de Tremblay. L'avocat de #Magnotta, Luc Leclair, va le contre-interroger."
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522752069967810560,,"Le commis prend les deux boîtes de #Magnotta. Elles seront conservées au comptoir jusqu'à la collecte, lundi, 10h."
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522751521218637825,,"Voilà #Magnotta au comptoir postal du PJC. Porte perruque noire, pantalon gris, t-shirt blanc, sac en bandoulière. Semble calme."
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522751005981933569,,"Sur les images, on voit #Magnotta, portant à deux mains un sac de plastique PJC bien rempli. Plusieurs séquences montrées au jury"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522750264844255232,,"L'employé qui a servi #Magnotta est Tomokazu Lee, dit Tremblay. Sur ce, on visionne images filmées le 25 mai 2012."
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522749804909453312,,"Tremblay donne des précisions sur les deux colis : dimensions, poids, prix, etc. Ce fut payé en argent comptant. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522748605317537792,,"Les policiers ont demandé une copie du reçu remis au client sur la vidéo, dit Tremblay. On leur a remis. #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522748408281722880,,"À 19h10, sur les images du 25 mai, on voyait un individu expédié deux colis, deux boîtes blanches de format moyen, dit Tremblay #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522748127733100544,,"Policiers ont voulu voir les images filmées par nos caméras le vendredi 25 mai, vers 19h, dit Tremblay #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522747590841225217,,"29 mai 2012: des policiers sont venus pr caméras de surveillance, dit Tremblay. Colis avait été envoyé de notre bureau de postes #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522746905046966272,,"Nouveau témoin de la Couronne: René Tremblay, assistant-gérant d'un Jean Coutu du boul. Queen-Mary, métro Snowdon #Magnotta"
10/16/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/522746321103765504,,"Procès #Magnotta reprend au palais de justice de Montréal, après nouvelles discussions hors jury."
10/16/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/522821582411288576,,La vidéo du crime est présentée au jury. Vous m'excuserez sans doute mais je suis sortie de la salle ... #Magnotta
10/16/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/522762230811869184,,"La 2ème fois, #Magnotta est venu en soirée pour poster deux colis."
10/16/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/522762005154111488,,Le commis se souvient de #Magnotta pcq il est allé 2 fois dans la même journée du 25 mai 2012. La 1ère pour se faire rembourser des boîtes
10/16/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/522761040158011392,,Procès #Magnotta: le 18e témoin est l'employé du comptoir postal qui a reçu l'accusé lorsqu'il a posté des membres du corps de la victime
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523153012077113344,,Rappelons que juge Cournoyer avait annoncé plus tôt aujourd'hui que le jury ne siégerait pas cet après-midi. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523152482374254592,,Fin du témoignage de Fradette. Juge Cournoyer invite jury à se reposer en fin de semaine. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523152197333549056,,"Passeport de #Magnotta expirait le 25 avril 2017, note son avocat."
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523150697316233217,,Fin de l'interrogatoire principal. Fradette maintenant contre-interrogé par l'avocat de #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523147913145614337,,"Réservation de billet d'avion de #Magnotta a été faite le 25 mai 2012 à 16h37, via Expedia, rappelle Fradette."
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523147460982898688,,"#Magnotta a fait sa réservation le 25 mai 2012, donc jour du meurtre. Prévoyait revenir 1er juin, mais ne s'est pas présenté, dit Fradette"
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523146678095069185,,"Selon Fradette, #Magnotta a voyagé avec son vrai nom. Son nom était sur le billet et dans son passeport."
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523144703001509888,,On continue. Couronne dépose document concernant vol 610 d'Air Transat que #Magnotta a pris le 26 mai 2012
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523144380140777472,,Jury revient dans la salle. Juge Cournoyer leur dit que la Couronne n'avait pas prévenu la défense de l'identité du témoin. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523142268157706240,,Objection de l'avocat de #Magnotta. Jury prié de se retirer. Débat hors jury.
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523142100679131139,,Couronne appelle maintenant à la barre un technicien à la sécurité chez Air Transat: Steve Fradette. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523141823036792832,,"Mon changement de nom, en 96, a été rapporté dans plusieurs médias, note Valentini. Son témoignage se termine sur ce #Magnotta"
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523141463073640448,,"Personne ne sait que vous êtes la soeur de Karla Homolka? «Tout le monde le sait» dit Valentini, née Lori (et non Laurie) Homolka #Magnotta"
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523141071807979522,,Valentini dit qu'aucun journaliste ne l'a appelé en lien avec cette affaire. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523140911711404032,,"Valentini ne connaît personne à l'école False Creek de Vancouver, où #Magnotta a envoyé colis avec son adresse."
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523140685730705408,,Valentini a été «étonnée» d'apprendre qu'elle avait été mêlée malgré elle à cette histoire. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523140463248027649,,Valentini avait été contacté par policier au sujet d'une affaire médiatisée. A appris les détails après recherche sur Internet. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523139918277931008,,Valentini dit qu'elle ne connaît pas #Magnotta.
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523139713193218049,,Fin de l'interrogatoire principal de Valentini. Elle est contre-interrogée par l'avocat de #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523139213857144832,,"L'adresse de Valentini, la soeur de Karla Homolka, est adresse de l'expéditeur sur un colis envoyé à Vancouver par #Magnotta"
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523138764542324736,,Nom de naissance de Mme Valentini est Laurie Homolka. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523138638037942272,,Procès #Magnotta reprend. Nouveau témoin de la Couronne: Logan Valentini. Elle témoigne par vidéoconférence.
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523136776320602112,,Procès #Magnotta a repris avec nouveau débat hors jury.
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523127506707427328,,Fin du tėmoignage d'Hubert Chrétien. Pause matinale. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523127413354795009,,"«Je ne comprenais pas». «Pas plaisant que mon nom soit utilisé», même si aucun média ne m'a contacté à ce sujet. #Magnotta"
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523127167904124929,,L'adresse de Chrétien à Gatineau était l'adresse de retour sur un colis envoyé par #Magnotta. Il a été surpris d'apprendre ça.
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523126807571480576,,Chrétien dit avoir appris que son nom était sur un colis envoyé à Vancouver en mai 2012 par un policier de Montréal #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523126555376357377,,Êtes-vous lié au Parti conservateur? Demande Leclair. Chrétien rit. Dit que non. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523126083202609152,,"Sur ce, fin de l'interrogatoire principal de Chrétien. Il est contre-interrogé par l'avocat de #Magnotta, Luc Leclair"
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523125796324790273,,Chrétien dit qu'il est de notoriété publique qu'il est fils de Jean. Son adresse perso peut être facilement trouvée sur Internet. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523125472226324480,,Chrétien ne connait pas #Magnotta. L'adresse sur le colis qu'on lui montre est la sienne.
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523125244434055169,1,Chrétien dit qu'il n'a pas envoyé de colis postal à Vancouver le 25 mai 2012. Mais son adresse figure sur un colis envoyé #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523124973377163266,,"Hubert Chrétien, qui témoigne au procès #Magnotta, est le fils de l'ex-pm Jean."
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523124688156114944,,Procès #Magnotta reprend. Juge prévient jury qu'il y aura pause après témoignage d'Hubert Chrétien pour raisons techniques
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523118886506733568,,Aussitôt commencé aussitôt arrêté. Problème avec le lien vidéo. Jury se retire. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523118391566274560,,Nouveau témoin de la Couronne: Hubert Chrétien. Témoigne par vidéoconférence depuis Gatineau. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523118296099733504,,Juge annonce au jury que leur journée va se terminer à 12h30 aujourd'hui. #Magnotta
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523117709106905090,,"Procès #Magnotta va finalement reprendre, après long débat hors jury."
10/17/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/523109495518793729,,Long débat hors jury pour commencer la journée au procès #Magnotta.
10/17/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/523151109574361088,,"#Magnotta a quitté le pays le lendemain, 26 mai 12 et devait revenir le 1er juin mais ne s'est pas présenté à l'aéroport."
10/17/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/523150608514424832,,"#Magnotta a réservé son billet d'avion Mtl-Paris-Mtl le 25 mai à 16h37, donc qqs heures après son crime atroce"
10/17/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/523139741836124160,,"Sa sœur Karla Homolka a été condamnée pour des crimes avec Paul Bernardo, dit le témoin. #Magnotta"
10/17/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/523139161839378434,,Elle est la sœur de Karla Homolka. #Magnotta
10/17/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/523138889511608320,,"Le procès #Magnotta reprend avec Logan Valentini, dont le véritable nom est Laurie Homolka. Elle a changé son nom en 1996"
10/17/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/523127369486573568,,C'est un enquêteur du SPVM qui l'a prévenu que son nom figurait sur un des colis. #magnotta Il était surpris.
10/17/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/523126578763808769,,"C'est son adresse qui apparaît comme adresse de retour sur un des colis que #Magnotta a envoyés en mai 12, contenant un membre de Lin Jun"
10/17/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/523126099312930817,,Hubert Chrétien dit qu'il n'a jamais envoyé de colis à Vancouver en mai 2012. #Magnotta
10/17/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/523125047503114240,,Hubert Chrétien est le fils de l'ex PM Jean Chrétien. #Magnotta
10/17/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/523124225864134656,,Bon on reprend au procès #Magnotta prise deux
10/17/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/523119069000921088,,Oups... Problème technique au procès #Magnotta Le système de vidéo conférence a des ratés.
10/17/2014,@IsabelleRicher,https://twitter.com/#!/@IsabelleRicher/status/523118511775047680,,Le procès reprend #Magnotta avec le 20e témoin Hubert Chrétien. Par vidéo conférence.
